Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-01603,15.93,35,4,4.7,2.55,53,0
WM-01604,29.15,65,1,5.6,8.01,53,0
WM-01605,3.14,48,5,7.3,14.77,58,0
WM-01606,14.39,55,2,3.6,2.29,36,0
WM-01607,12.45,70,4,4.6,2.63,54,0
WM-01608,1.0,62,2,3.5,3.32,39,0
WM-01609,2.07,106,0,4.4,3.03,46,0
WM-01610,5.62,26,3,4.4,2.04,53,0
WM-01611,5.67,87,1,4.4,0.89,45,0
WM-01612,10.14,64,0,6.5,1.97,43,0
WM-01613,1.97,40,0,5.7,17.04,48,1
WM-01614,19.97,35,2,9.6,13.81,44,1
WM-01615,32.45,42,3,4.9,0.57,62,0
WM-01616,4.71,72,3,8.5,4.47,33,1
WM-01617,4.63,39,2,1.5,15.39,45,0
WM-01618,154.86,66,5,8.6,5.02,62,0
WM-01619,4.93,67,2,3.8,2.11,40,0
WM-01620,10.93,95,3,3.6,1.48,47,0
WM-01621,4.74,34,4,2.8,24.69,48,1
WM-01622,13.58,63,5,6.5,3.4,48,0
WM-01623,4.73,13,2,2.8,3.89,68,0
WM-01624,19.32,10,3,2.0,3.68,49,0
WM-01625,4.97,80,2,2.9,1.24,45,0
WM-01626,3.15,4,1,7.6,8.56,44,0
WM-01627,4.36,18,2,4.8,3.69,37,0
WM-01628,10.43,21,4,4.2,8.95,51,0
WM-01629,2.7,23,2,6.6,0.89,36,0
WM-01630,5.94,82,3,1.9,5.6,56,0
WM-01631,1.43,28,1,3.4,6.3,50,0
WM-01632,18.88,37,3,3.5,0.93,43,0
WM-01633,2.48,15,0,3.0,6.14,52,0
WM-01634,22.02,21,4,3.8,4.88,57,0
WM-01635,2.27,44,1,2.5,5.48,47,1
WM-01636,34.34,47,0,8.7,11.2,59,0
WM-01637,4.51,27,0,2.5,4.28,39,0
WM-01638,6.2,21,2,2.4,19.95,47,0
WM-01639,12.1,36,0,4.5,6.91,60,0
WM-01640,8.89,37,4,4.6,16.14,68,0
WM-01641,3.78,20,3,3.0,2.12,43,0
WM-01642,2.67,36,3,4.4,12.01,37,0
WM-01643,5.22,39,1,1.8,2.46,41,0
WM-01644,29.62,72,5,5.1,21.22,71,0
WM-01645,3.85,17,1,4.7,1.99,48,0
WM-01646,6.5,32,4,5.6,0.31,54,0
WM-01647,2.82,55,2,5.1,3.06,42,1
WM-01648,12.41,38,3,5.7,32.98,39,1
WM-01649,13.38,41,3,2.2,10.03,48,0
WM-01650,6.38,26,1,2.9,1.12,52,0
WM-01651,49.32,146,2,4.0,1.77,70,0
WM-01652,1.0,31,3,4.6,3.02,43,0
WM-01653,21.53,28,1,6.9,5.18,51,1
WM-01654,9.7,69,6,5.3,7.75,44,0
WM-01655,24.44,72,4,7.1,16.29,41,1
WM-01656,4.56,69,3,5.9,2.76,51,0
WM-01657,12.2,24,2,3.9,3.83,47,0
WM-01658,3.93,45,0,4.1,2.54,41,1
WM-01659,7.88,33,2,2.5,11.56,54,0
WM-01660,8.8,91,1,8.0,50.87,54,1
WM-01661,7.91,49,3,3.3,4.07,48,0
WM-01662,40.57,38,4,3.4,26.63,58,0
WM-01663,25.98,24,2,4.8,4.65,56,1
WM-01664,1.56,21,3,3.0,0.74,45,0
WM-01665,1.0,52,3,5.7,4.42,28,0
WM-01666,4.48,82,4,1.3,10.6,41,0
WM-01667,10.61,58,5,2.8,2.94,52,0
WM-01668,4.43,55,1,1.6,2.92,37,0
WM-01669,11.48,30,3,2.6,3.22,51,0
WM-01670,8.04,69,4,4.6,4.24,51,0
WM-01671,25.36,20,2,4.6,0.17,52,0
WM-01672,2.4,22,2,5.9,27.34,49,0
WM-01673,11.32,24,2,1.6,2.04,46,0
WM-01674,2.19,42,2,9.0,9.05,61,0
WM-01675,4.21,33,1,4.4,20.75,40,1
WM-01676,2.77,60,3,1.2,17.64,49,0
WM-01677,25.65,73,3,6.2,7.32,44,1
WM-01678,21.59,25,2,5.1,1.61,49,0
WM-01679,1.84,65,3,5.5,2.15,44,0
WM-01680,1.0,6,0,4.8,4.84,45,0
WM-01681,22.85,29,3,5.8,3.93,41,0
WM-01682,2.02,45,3,3.8,10.87,54,0
WM-01683,4.42,17,0,5.3,3.66,60,0
WM-01684,2.87,26,5,2.4,0.93,51,0
WM-01685,2.5,41,3,3.1,3.71,49,0
WM-01686,8.47,31,3,4.3,10.98,54,0
WM-01687,10.68,23,1,2.6,8.04,50,0
WM-01688,5.8,18,3,6.3,2.96,50,0
WM-01689,17.85,50,2,4.0,1.22,41,0
WM-01690,1.0,32,1,5.3,12.74,42,0
WM-01691,7.4,32,5,5.0,3.4,62,1
WM-01692,6.0,35,0,2.5,11.31,47,0
WM-01693,3.21,7,2,2.8,1.24,45,0
WM-01694,4.58,23,5,3.0,8.06,32,0
WM-01695,3.78,20,4,3.5,4.67,47,0
WM-01696,6.42,87,1,7.1,5.54,41,0
WM-01697,5.3,20,2,5.7,9.38,39,0
WM-01698,41.59,41,2,6.8,4.43,61,0
WM-01699,18.12,172,6,6.9,6.07,44,0
WM-01700,19.94,22,2,5.4,3.35,54,1
WM-01701,18.5,130,2,7.0,10.92,47,0
WM-01702,1.78,14,3,2.8,1.45,41,0
WM-01703,3.58,15,4,4.4,6.76,34,0
WM-01704,3.08,14,2,5.2,1.11,42,0
WM-01705,5.26,34,3,5.0,10.44,34,0
WM-01706,3.33,22,2,4.4,4.79,40,0
WM-01707,12.25,132,4,5.5,0.41,47,0
WM-01708,4.13,51,0,3.4,9.91,50,0
WM-01709,5.1,37,1,6.5,4.7,42,1
WM-01710,30.38,71,6,3.9,2.92,49,0
WM-01711,3.13,45,6,4.3,4.01,45,1
WM-01712,13.37,52,4,8.2,4.7,56,0
WM-01713,3.61,17,4,7.2,0.75,44,1
WM-01714,8.02,95,2,4.9,4.58,41,0
WM-01715,13.99,66,1,5.4,1.92,53,0
WM-01716,1.93,16,3,7.9,22.54,28,0
WM-01717,39.09,46,3,4.0,7.16,71,0
WM-01718,8.01,48,2,2.2,3.25,52,0
WM-01719,7.98,59,8,6.2,15.08,48,0
WM-01720,3.17,152,6,4.4,0.99,38,0
WM-01721,33.64,12,6,3.6,16.3,56,0
WM-01722,2.37,46,4,3.5,16.0,40,0
WM-01723,4.95,34,4,5.5,19.51,41,1
WM-01724,30.11,33,2,3.6,7.14,51,0
WM-01725,4.16,38,4,7.4,2.19,44,0
WM-01726,2.53,11,3,5.1,1.85,47,0
WM-01727,1.23,46,1,5.5,0.71,47,0
WM-01728,2.35,26,2,2.2,4.65,41,0
WM-01729,6.64,21,6,2.7,3.49,51,0
WM-01730,10.39,37,3,7.8,9.92,61,0
WM-01731,3.71,24,1,4.2,0.64,58,0
WM-01732,12.18,27,5,4.6,0.88,44,0
WM-01733,11.34,40,4,5.0,1.64,47,0
WM-01734,4.19,12,1,4.1,13.53,47,0
WM-01735,5.26,41,1,5.0,11.15,46,0
WM-01736,1.85,10,0,7.8,27.31,47,1
WM-01737,6.69,87,3,1.6,1.65,51,0
WM-01738,6.96,20,1,6.6,5.93,51,0
WM-01739,1.53,73,2,3.0,15.12,42,0
WM-01740,22.95,78,2,4.9,14.8,50,0
WM-01741,8.34,16,0,6.0,7.47,44,0
WM-01742,4.65,37,5,4.1,0.4,58,0
WM-01743,7.3,8,2,4.9,2.3,36,0
WM-01744,2.81,26,1,3.6,0.83,48,0
WM-01745,5.37,43,3,1.5,34.11,42,1
WM-01746,1.03,45,1,4.5,7.96,50,0
WM-01747,1.7,17,2,5.8,0.49,44,1
WM-01748,1.03,28,0,2.8,5.83,44,0
WM-01749,14.69,17,2,3.4,1.14,40,0
WM-01750,2.73,40,4,3.7,12.09,32,0
WM-01751,5.07,26,3,4.3,1.95,46,0
WM-01752,1.65,18,1,4.5,3.18,40,0
WM-01753,2.09,20,3,3.9,4.48,37,0
WM-01754,3.55,43,2,5.4,2.04,53,0
WM-01755,5.18,50,0,4.6,1.16,39,0
WM-01756,13.06,35,5,2.8,4.0,51,0
WM-01757,4.24,18,2,4.8,1.47,47,1
WM-01758,4.55,22,3,8.1,4.41,40,0
WM-01759,4.05,25,3,3.9,3.53,49,0
WM-01760,5.36,16,3,2.7,0.18,42,0
WM-01761,7.91,77,2,3.9,5.71,61,0
WM-01762,7.27,42,5,3.0,0.94,44,0
WM-01763,24.68,41,5,8.4,5.46,62,0
WM-01764,9.38,29,1,7.0,16.83,48,1
WM-01765,20.38,24,2,4.4,42.54,56,1
WM-01766,7.59,19,4,8.5,0.24,50,0
WM-01767,5.12,64,3,3.1,10.93,52,1
WM-01768,4.41,100,1,3.2,12.1,47,0
WM-01769,26.33,38,2,4.9,3.79,53,0
WM-01770,1.1,34,3,5.9,0.29,48,0
WM-01771,4.85,11,3,3.8,0.84,48,0
WM-01772,5.5,19,1,8.2,1.5,55,0
WM-01773,3.75,11,2,2.6,0.98,35,0
WM-01774,6.91,13,4,6.9,18.55,41,0
WM-01775,1.75,33,2,4.8,1.92,39,0
WM-01776,15.06,9,3,5.4,2.38,46,0
WM-01777,4.86,48,3,2.6,25.25,41,0
WM-01778,24.48,34,1,2.7,2.26,72,0
WM-01779,5.26,12,3,6.5,15.93,57,0
WM-01780,7.59,166,6,5.0,7.88,53,0
WM-01781,2.15,40,1,4.0,0.75,40,0
WM-01782,1.67,28,2,1.5,18.53,34,0
WM-01783,1.0,52,2,7.5,14.65,35,0
WM-01784,5.96,35,2,6.9,0.38,39,0
WM-01785,4.17,39,2,5.2,3.47,32,0
WM-01786,12.3,93,3,5.5,1.38,50,0
WM-01787,13.99,53,2,5.1,2.45,58,0
WM-01788,19.82,26,3,8.5,2.54,54,0
WM-01789,12.02,28,1,4.4,3.6,45,1
WM-01790,1.59,85,0,1.9,40.83,32,1
WM-01791,2.65,19,2,3.9,2.18,44,0
WM-01792,2.17,40,1,3.6,4.09,62,0
WM-01793,1.97,25,1,4.6,0.21,43,0
WM-01794,9.29,60,2,2.9,0.65,41,0
WM-01795,2.69,29,2,4.4,1.11,41,0
WM-01796,8.03,19,4,4.1,3.9,46,0
WM-01797,20.94,29,4,4.3,4.32,47,0
WM-01798,4.31,32,1,2.4,2.52,55,0
WM-01799,12.24,36,4,7.0,4.4,54,0
WM-01800,3.04,82,2,2.4,0.37,55,0
WM-01801,3.28,15,4,1.9,0.82,40,0
WM-01802,3.82,27,1,4.0,0.93,45,1
WM-01803,4.83,50,3,6.6,8.18,42,0
WM-01804,1.7,12,3,6.6,1.42,29,0
WM-01805,14.2,38,7,7.3,0.83,43,0
WM-01806,6.54,28,2,4.9,1.1,47,0
WM-01807,12.28,36,2,5.3,3.13,40,0
WM-01808,12.66,37,2,5.6,5.13,62,1
WM-01809,7.7,35,1,3.1,1.0,49,0
WM-01810,6.01,13,4,7.5,5.41,46,0
WM-01811,8.7,4,3,3.9,4.66,45,0
WM-01812,7.48,18,4,1.8,0.74,53,0
WM-01813,3.2,13,4,1.5,0.63,45,0
WM-01814,2.39,60,2,2.7,15.37,46,0
WM-01815,3.22,39,0,6.0,3.32,58,1
WM-01816,4.67,66,4,5.1,0.67,58,0
WM-01817,4.81,44,2,5.4,2.05,52,0
WM-01818,24.97,50,3,4.9,2.11,57,0
WM-01819,7.81,45,4,3.2,60.0,52,1
WM-01820,1.0,40,2,2.5,2.74,41,0
WM-01821,4.65,20,5,6.9,9.04,48,0
WM-01822,11.56,23,2,3.4,18.43,49,0
WM-01823,20.87,70,0,5.3,10.87,58,1
WM-01824,1.0,43,3,2.0,7.98,43,0
WM-01825,1.0,12,2,4.2,1.15,42,0
WM-01826,6.47,29,1,3.9,7.93,44,0
WM-01827,6.21,146,2,4.3,1.07,50,0
WM-01828,20.68,42,6,5.3,0.78,47,0
WM-01829,11.85,34,3,4.2,1.56,56,0
WM-01830,1.93,29,0,7.2,2.38,55,0
WM-01831,1.74,19,2,1.3,21.59,35,0
WM-01832,1.95,24,2,5.0,5.4,41,0
WM-01833,8.62,25,5,5.6,6.21,54,0
WM-01834,1.78,14,2,1.8,0.19,58,0
WM-01835,44.02,58,5,8.0,2.71,63,0
WM-01836,3.49,56,4,5.4,6.61,64,0
WM-01837,11.06,8,1,1.7,1.55,58,0
WM-01838,4.66,86,3,3.1,12.35,53,0
WM-01839,4.88,49,5,6.1,1.54,52,0
WM-01840,13.63,59,2,7.9,5.6,55,0
WM-01841,11.75,27,2,2.3,5.09,48,1
WM-01842,21.84,42,4,6.7,9.8,46,0
WM-01843,8.54,58,3,3.1,51.35,66,1
WM-01844,1.0,14,1,3.6,15.35,56,0
WM-01845,3.72,42,1,3.4,0.85,54,0
WM-01846,1.0,26,3,2.4,3.14,47,0
WM-01847,4.11,55,1,1.6,8.66,43,0
WM-01848,4.75,14,6,5.7,17.25,47,0
WM-01849,4.01,20,0,4.6,6.77,39,1
WM-01850,5.25,22,4,4.0,26.08,42,0
WM-01851,14.47,54,5,4.4,0.21,58,0
WM-01852,5.89,32,5,4.6,1.89,41,0
WM-01853,3.57,45,1,4.4,4.19,47,0
WM-01854,2.38,16,3,2.9,14.42,48,0
WM-01855,3.73,42,1,4.2,3.31,32,0
WM-01856,4.99,26,0,2.2,7.11,41,0
WM-01857,7.32,30,0,3.8,4.99,65,0
WM-01858,1.0,11,2,3.1,0.53,42,0
WM-01859,11.54,21,2,6.6,2.91,50,0
WM-01860,7.15,59,3,7.0,8.96,39,1
WM-01861,17.38,55,2,5.5,1.31,51,0
WM-01862,1.0,9,2,6.6,2.65,44,0
WM-01863,4.23,32,3,3.1,13.53,36,0
WM-01864,1.45,14,1,3.7,5.19,54,0
WM-01865,20.41,82,5,3.7,0.57,54,0
WM-01866,5.24,28,1,2.8,17.2,51,0
WM-01867,6.49,52,5,2.8,1.19,39,0
WM-01868,3.15,30,4,4.0,6.17,40,0
WM-01869,13.18,28,0,2.7,0.61,60,1
WM-01870,4.61,20,2,2.5,7.34,49,0
WM-01871,32.1,19,4,7.5,5.25,57,0
WM-01872,4.11,18,0,7.7,1.13,50,0
WM-01873,3.01,20,2,5.1,9.35,48,0
WM-01874,3.5,17,1,3.2,0.21,36,0
WM-01875,18.04,59,0,4.8,2.2,64,0
WM-01876,13.69,24,7,2.1,13.41,56,0
WM-01877,2.81,10,2,2.8,2.36,36,0
WM-01878,7.61,79,3,2.2,0.66,47,0
WM-01879,4.91,20,6,2.2,0.44,47,0
WM-01880,2.26,21,3,5.4,1.73,53,0
WM-01881,29.82,20,7,2.0,25.54,56,0
WM-01882,20.13,35,8,2.8,2.69,48,0
WM-01883,5.23,50,3,3.2,23.76,47,1
WM-01884,13.39,56,3,3.2,2.0,60,0
WM-01885,3.61,33,1,5.3,5.58,56,0
WM-01886,9.09,43,5,2.6,0.91,54,0
WM-01887,18.59,154,3,4.2,6.05,53,0
WM-01888,7.12,19,0,4.8,3.74,50,0
WM-01889,4.32,20,5,5.4,6.26,49,0
WM-01890,6.99,56,4,3.4,9.91,64,0
WM-01891,12.84,39,5,5.4,3.13,32,0
WM-01892,9.44,58,5,3.5,9.98,50,0
WM-01893,6.06,58,3,2.7,19.42,44,0
WM-01894,1.57,11,2,2.2,0.2,36,0
WM-01895,27.02,45,3,7.0,6.69,54,0
WM-01896,4.97,24,1,5.0,2.66,45,0
WM-01897,5.49,38,2,4.2,3.78,44,0
WM-01898,8.01,25,2,5.7,15.92,52,1
WM-01899,5.84,20,5,3.9,8.75,43,0
WM-01900,31.88,85,4,5.6,1.99,44,0
WM-01901,14.74,30,3,5.1,5.73,54,0
WM-01902,5.3,48,3,4.6,0.8,54,0
WM-01903,7.61,35,1,7.0,7.26,55,1
WM-01904,35.99,89,1,5.2,0.7,51,0
WM-01905,12.27,28,5,2.5,0.65,40,0
WM-01906,9.72,37,4,7.5,19.95,40,0
WM-01907,14.59,13,5,7.4,4.21,37,0
WM-01908,2.84,28,2,3.8,4.51,37,0
WM-01909,7.92,81,1,3.9,2.22,52,0
WM-01910,4.38,18,3,2.3,25.57,42,0
WM-01911,3.69,50,5,3.8,1.32,55,1
WM-01912,4.15,7,1,4.0,4.59,51,0
WM-01913,4.94,15,1,4.4,2.12,38,1
WM-01914,9.72,32,7,4.0,4.09,63,0
WM-01915,3.28,24,3,6.2,7.08,49,0
WM-01916,7.94,44,4,2.4,41.89,35,1
WM-01917,26.72,96,5,3.8,4.58,48,0
WM-01918,7.49,58,1,4.1,6.74,56,0
WM-01919,1.06,21,1,5.3,12.55,38,0
WM-01920,8.06,105,3,4.9,2.36,39,0
WM-01921,10.26,34,2,4.1,7.48,68,0
WM-01922,36.32,32,3,5.9,0.86,61,0
WM-01923,12.95,73,1,5.7,1.91,47,0
WM-01924,5.91,71,3,6.7,0.23,47,0
WM-01925,3.52,22,3,5.4,3.82,56,0
WM-01926,4.52,10,4,5.3,0.64,50,0
WM-01927,1.43,19,3,3.0,1.01,41,0
WM-01928,34.8,58,6,5.3,2.78,60,0
WM-01929,11.78,33,4,2.9,1.2,60,0
WM-01930,11.47,47,8,6.5,7.49,45,0
WM-01931,9.78,54,1,5.9,7.91,52,1
WM-01932,7.29,30,1,2.7,0.64,54,1
WM-01933,27.89,128,5,6.3,2.84,63,0
WM-01934,13.84,67,1,6.5,0.95,57,0
WM-01935,5.36,15,2,4.5,12.35,47,1
WM-01936,4.35,83,4,2.0,0.57,35,0
WM-01937,1.3,26,2,4.4,0.17,37,0
WM-01938,21.41,17,3,5.6,0.79,57,0
WM-01939,8.12,28,2,3.8,28.99,58,0
WM-01940,4.73,16,1,3.4,3.33,58,0
WM-01941,10.1,69,1,4.4,1.66,57,0
WM-01942,5.87,55,4,3.1,19.99,42,1
WM-01943,13.88,68,2,5.9,1.3,51,0
WM-01944,1.58,49,0,1.9,4.57,46,1
WM-01945,7.83,33,3,5.9,2.77,57,0
WM-01946,25.86,94,3,8.3,1.82,38,0
WM-01947,2.54,41,1,3.5,3.3,47,0
WM-01948,6.97,36,4,6.6,15.72,48,0
WM-01949,2.0,31,1,4.9,43.42,43,1
WM-01950,2.01,38,2,5.7,6.06,48,0
WM-01951,9.8,25,0,2.2,20.22,52,0
WM-01952,2.65,57,2,5.4,4.47,46,0
WM-01953,1.0,41,3,1.8,7.46,42,0
WM-01954,4.1,9,1,4.2,1.55,52,0
WM-01955,4.04,44,2,5.0,2.17,44,0
WM-01956,5.44,15,3,6.1,1.44,54,0
WM-01957,11.6,21,3,4.1,5.53,55,0
WM-01958,4.07,56,3,4.1,0.46,42,0
WM-01959,1.52,89,1,1.8,9.39,28,0
WM-01960,2.77,23,3,4.5,2.66,32,0
WM-01961,6.01,23,6,3.8,14.58,46,0
WM-01962,10.75,50,3,2.2,8.29,43,0
WM-01963,12.48,39,5,6.2,1.34,51,0
WM-01964,1.93,40,0,4.0,16.83,49,0
WM-01965,1.0,22,0,4.8,9.75,52,0
WM-01966,11.08,31,3,5.4,9.17,47,0
WM-01967,4.83,25,1,1.7,4.5,40,0
WM-01968,11.13,61,1,3.8,0.74,50,0
WM-01969,3.14,15,1,3.8,2.16,34,0
WM-01970,9.9,53,4,7.2,1.02,48,0
WM-01971,62.09,121,4,6.1,3.29,47,0
WM-01972,6.72,80,2,4.1,10.36,35,0
WM-01973,6.88,18,3,1.9,16.81,33,0
WM-01974,8.81,87,1,3.1,50.98,37,0
WM-01975,9.31,30,2,6.2,15.02,43,0
WM-01976,5.25,55,5,5.5,1.43,48,1
WM-01977,3.05,18,1,1.7,13.98,43,1
WM-01978,12.72,48,3,2.1,20.15,52,0
WM-01979,1.81,43,1,4.0,0.9,51,0
WM-01980,9.1,73,6,7.1,2.47,59,0
WM-01981,5.94,15,2,5.7,1.33,34,0
WM-01982,9.01,33,3,7.1,0.83,48,0
WM-01983,17.78,57,2,5.3,13.14,44,1
WM-01984,5.04,38,1,2.5,39.76,50,1
WM-01985,8.86,39,2,6.7,15.59,42,0
WM-01986,22.59,76,4,5.8,1.48,61,0
WM-01987,9.39,13,6,5.7,3.08,43,0
WM-01988,7.05,32,2,4.7,19.7,41,1
WM-01989,15.03,67,2,6.2,2.34,51,0
WM-01990,13.55,76,6,8.7,5.33,44,0
WM-01991,5.98,21,3,6.0,11.16,50,0
WM-01992,4.17,39,6,2.2,8.03,50,1
WM-01993,8.48,37,2,6.0,0.1,54,0
WM-01994,15.72,43,3,3.0,1.97,51,0
WM-01995,3.79,86,2,5.8,1.24,51,0
WM-01996,30.74,56,1,4.8,14.96,56,0
WM-01997,13.51,108,3,2.5,6.58,58,0
WM-01998,10.8,99,2,2.8,18.32,55,0
WM-01999,4.91,30,0,5.7,17.68,50,1
WM-02000,4.14,121,0,2.8,8.4,46,0
WM-02001,8.62,13,2,6.3,0.79,55,0
WM-02002,1.06,35,2,1.6,6.65,44,0
WM-02003,1.17,19,2,2.6,3.41,37,0
WM-02004,29.97,10,6,5.6,4.09,62,0
WM-02005,7.88,44,2,7.2,0.62,36,0
WM-02006,23.39,22,1,7.2,3.14,41,0
WM-02007,1.53,91,2,4.4,6.63,48,0
WM-02008,4.59,49,2,1.7,15.99,44,0
WM-02009,2.36,18,0,3.0,6.49,61,0
WM-02010,10.6,39,4,4.9,1.38,49,0
WM-02011,3.18,47,2,2.4,0.25,37,0
WM-02012,5.36,31,2,2.6,2.51,29,0
WM-02013,12.63,14,1,7.0,7.68,45,0
WM-02014,7.67,17,7,5.5,3.53,44,0
WM-02015,16.65,22,2,7.5,4.72,43,1
WM-02016,4.52,34,3,6.0,5.22,38,0
WM-02017,39.47,86,4,3.8,4.94,44,0
WM-02018,2.57,27,3,1.2,3.3,48,0
WM-02019,11.06,28,4,3.0,21.35,54,0
WM-02020,35.77,54,4,8.3,12.01,53,0
WM-02021,7.98,19,2,5.4,4.63,49,1
WM-02022,12.12,36,3,5.8,60.0,35,1
WM-02023,5.65,38,2,5.2,5.27,50,1
WM-02024,2.29,11,1,3.4,5.22,32,0
WM-02025,7.9,16,4,4.1,13.88,36,0
WM-02026,4.97,20,1,2.9,24.19,45,0
WM-02027,3.53,37,0,3.8,8.84,39,1
WM-02028,10.98,12,3,7.0,13.79,57,0
WM-02029,9.61,56,7,7.1,3.41,66,0
WM-02030,10.95,54,6,6.6,2.15,58,0
WM-02031,11.03,26,6,6.3,14.07,62,0
WM-02032,3.91,41,3,7.4,1.22,46,0
WM-02033,26.23,30,6,3.6,4.83,42,0
WM-02034,1.74,60,0,7.5,8.4,44,1
WM-02035,1.0,20,1,5.0,29.93,51,0
WM-02036,1.37,21,5,3.5,47.06,53,1
WM-02037,5.03,31,3,8.5,1.81,42,0
WM-02038,2.63,58,1,2.0,1.66,44,0
WM-02039,6.8,21,0,5.8,10.3,48,0
WM-02040,10.89,26,6,7.3,8.83,55,0
WM-02041,1.33,25,3,4.5,31.64,37,0
WM-02042,6.93,73,3,5.9,1.48,52,0
WM-02043,1.46,71,2,2.1,2.76,50,0
WM-02044,4.11,28,5,4.7,7.3,43,0
WM-02045,1.48,29,2,2.4,1.65,55,0
WM-02046,1.89,22,0,4.5,27.79,61,1
WM-02047,3.4,40,3,3.7,2.27,46,0
WM-02048,54.3,67,2,4.1,2.15,56,0
WM-02049,4.8,98,5,7.1,1.7,67,0
WM-02050,16.49,103,4,4.4,9.77,45,0
WM-02051,4.7,39,3,5.8,14.28,49,0
WM-02052,8.15,20,3,6.2,9.17,57,0
WM-02053,7.21,21,2,5.6,1.44,42,0
WM-02054,7.36,81,4,3.7,36.33,62,0
WM-02055,3.94,100,3,5.3,0.54,42,0
WM-02056,4.84,34,5,6.3,32.4,49,0
WM-02057,13.62,49,6,3.3,4.01,47,0
WM-02058,2.4,57,2,4.4,6.22,42,0
WM-02059,9.68,49,3,2.7,11.7,48,0
WM-02060,2.57,53,2,4.9,7.35,37,1
WM-02061,11.97,25,3,6.5,41.46,41,1
WM-02062,3.36,24,0,2.9,22.11,52,0
WM-02063,16.98,60,3,5.8,11.97,57,0
WM-02064,5.23,32,4,3.1,0.6,40,0
WM-02065,4.4,33,3,5.4,1.25,40,0
WM-02066,9.83,37,4,2.8,3.71,38,0
WM-02067,7.18,32,3,6.2,2.92,51,0
WM-02068,22.33,25,4,5.9,4.94,57,0
WM-02069,3.92,22,3,6.8,5.27,52,0
WM-02070,37.46,29,5,2.9,1.03,51,0
WM-02071,20.14,15,5,5.4,2.4,70,0
WM-02072,5.48,54,1,4.7,15.52,52,0
WM-02073,11.02,76,1,6.8,34.78,35,1
WM-02074,4.55,24,2,7.5,1.37,37,0
WM-02075,1.0,144,0,4.6,30.05,34,0
WM-02076,3.91,78,3,2.8,2.93,50,0
WM-02077,2.31,46,3,4.4,8.93,48,0
WM-02078,10.64,45,5,4.7,5.44,45,0
WM-02079,1.06,80,3,7.7,4.45,53,0
WM-02080,10.23,19,3,5.5,13.24,69,0
WM-02081,3.74,28,4,4.3,0.87,46,0
WM-02082,20.09,16,5,1.7,1.68,50,0
WM-02083,12.94,90,5,6.1,2.43,45,0
WM-02084,15.29,36,3,4.3,9.28,43,0
WM-02085,4.28,20,1,4.9,11.5,38,0
WM-02086,19.9,58,3,5.5,7.41,50,0
WM-02087,2.1,72,4,3.6,2.43,44,0
WM-02088,33.6,44,7,6.5,3.68,44,0
WM-02089,19.91,59,1,4.6,2.82,59,0
WM-02090,1.64,39,0,4.3,4.24,54,0
WM-02091,11.31,42,5,5.4,9.22,72,0
WM-02092,5.54,65,3,7.6,1.27,36,1
WM-02093,2.32,42,3,5.8,15.27,49,0
WM-02094,7.36,82,3,6.5,1.6,61,0
WM-02095,4.93,85,2,5.9,4.89,55,1
WM-02096,1.42,49,3,1.8,3.6,50,0
WM-02097,2.98,45,1,2.9,40.52,69,1
WM-02098,1.74,18,1,1.2,0.9,31,0
WM-02099,20.21,77,2,2.8,2.3,53,1
WM-02100,5.22,30,2,4.9,20.65,51,1
WM-02101,6.53,60,3,3.8,2.72,44,0
WM-02102,6.8,39,4,2.8,17.26,59,0
WM-02103,2.69,54,3,5.8,2.61,47,0
WM-02104,1.68,13,3,2.7,2.32,34,0
WM-02105,18.18,62,0,5.2,22.07,45,1
WM-02106,2.5,25,3,3.7,4.11,46,0
WM-02107,4.11,34,5,7.8,34.7,40,1
WM-02108,4.25,84,1,9.0,7.36,40,0
WM-02109,2.43,20,1,5.4,1.52,49,1
WM-02110,2.78,17,4,7.1,19.26,53,1
WM-02111,5.36,31,0,5.1,4.59,43,0
WM-02112,6.05,15,3,5.3,7.77,51,0
WM-02113,5.59,26,2,3.5,17.12,44,0
WM-02114,13.54,86,2,2.3,45.64,52,0
WM-02115,2.17,23,4,4.8,1.23,51,0
WM-02116,15.07,29,2,6.4,4.64,40,1
WM-02117,27.19,52,3,6.2,13.54,53,0
WM-02118,2.89,17,4,3.0,15.36,41,1
WM-02119,8.88,83,3,3.2,0.42,56,0
WM-02120,8.24,59,1,3.6,4.35,47,0
WM-02121,10.03,13,5,6.4,30.33,51,0
WM-02122,7.16,30,3,4.0,3.08,54,0
WM-02123,1.52,57,1,4.5,1.64,28,0
WM-02124,11.92,35,1,2.6,0.65,49,0
WM-02125,3.15,48,1,5.0,6.15,45,0
WM-02126,1.76,28,1,1.7,5.31,59,0
WM-02127,4.94,29,5,6.9,3.28,40,0
WM-02128,2.1,38,0,1.1,60.0,48,1
WM-02129,6.96,20,3,5.5,3.08,56,0
WM-02130,16.51,49,0,8.4,5.81,47,0
WM-02131,1.31,26,1,3.1,0.18,36,0
WM-02132,6.41,26,2,5.1,0.86,49,0
WM-02133,10.02,24,4,7.3,0.37,66,0
WM-02134,9.27,51,4,4.6,1.23,46,0
WM-02135,9.03,24,2,4.9,0.9,55,0
WM-02136,16.11,15,5,4.2,4.31,56,0
WM-02137,5.95,26,2,6.0,3.24,48,0
