Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-01603,53.67,31,4,3.9,1.29,67,0
WM-01604,4.92,23,0,3.6,39.68,54,1
WM-01605,7.31,21,5,5.7,2.36,50,0
WM-01606,47.5,41,2,5.9,4.93,67,0
WM-01607,5.31,118,4,6.3,3.26,64,0
WM-01608,4.79,16,6,3.3,2.38,81,0
WM-01609,2.1,29,5,8.5,26.31,56,1
WM-01610,6.47,14,5,8.5,1.45,48,0
WM-01611,19.04,17,3,7.1,0.72,64,0
WM-01612,16.42,18,3,5.8,11.51,60,0
WM-01613,8.41,47,3,6.3,60.0,44,1
WM-01614,6.39,24,3,8.1,0.78,80,0
WM-01615,14.24,11,1,5.6,2.45,60,0
WM-01616,5.39,46,2,2.7,2.72,51,0
WM-01617,45.08,25,4,6.5,7.13,47,0
WM-01618,6.5,21,0,3.9,2.98,42,1
WM-01619,22.07,34,5,3.4,4.3,54,0
WM-01620,14.66,35,1,5.7,1.21,47,0
WM-01621,8.8,38,4,2.7,5.44,54,0
WM-01622,2.52,11,5,4.9,9.6,49,0
WM-01623,7.54,27,0,5.7,3.58,63,0
WM-01624,1.0,23,5,7.1,5.97,70,0
WM-01625,5.93,32,4,3.3,33.34,66,1
WM-01626,18.11,69,5,6.1,3.78,48,0
WM-01627,12.45,51,4,8.1,17.66,53,0
WM-01628,1.0,24,5,4.6,1.24,54,0
WM-01629,8.75,33,1,6.8,2.36,61,0
WM-01630,109.33,76,4,5.0,17.49,49,0
WM-01631,16.1,41,2,5.3,1.2,43,0
WM-01632,3.77,17,3,1.6,4.57,56,0
WM-01633,15.49,36,8,5.5,8.23,50,0
WM-01634,4.31,41,4,4.0,4.63,49,0
WM-01635,41.55,33,4,2.7,0.59,66,0
WM-01636,9.08,38,1,8.2,2.61,50,0
WM-01637,1.07,52,2,8.4,10.47,71,0
WM-01638,1.14,137,2,5.8,5.81,54,0
WM-01639,1.0,66,5,5.8,6.59,61,1
WM-01640,2.41,46,3,6.5,1.51,60,0
WM-01641,4.65,52,4,7.2,1.18,62,0
WM-01642,14.81,7,6,9.7,3.27,61,0
WM-01643,2.54,21,3,6.5,8.93,54,0
WM-01644,4.66,42,4,2.7,20.43,38,0
WM-01645,6.01,32,4,4.9,4.8,64,0
WM-01646,6.47,12,1,6.1,5.32,61,0
WM-01647,13.37,70,2,4.0,8.56,54,0
WM-01648,18.55,24,4,4.0,3.03,60,0
WM-01649,15.93,41,0,3.1,5.25,71,0
WM-01650,3.66,31,5,6.6,8.93,65,0
WM-01651,1.44,45,3,5.0,23.88,49,1
WM-01652,1.98,41,4,2.4,4.08,50,0
WM-01653,2.83,36,6,2.8,4.54,57,0
WM-01654,30.77,21,4,4.6,6.38,62,0
WM-01655,20.57,32,2,8.7,6.72,62,1
WM-01656,1.76,32,1,4.5,17.85,63,0
WM-01657,13.26,34,5,5.5,0.81,64,0
WM-01658,5.97,33,1,7.8,9.48,57,1
WM-01659,4.04,16,1,2.7,31.83,70,0
WM-01660,11.72,31,4,2.9,8.84,43,0
WM-01661,1.84,66,6,2.7,4.58,63,0
WM-01662,11.91,28,4,7.1,9.37,62,0
WM-01663,3.36,51,2,6.7,2.42,59,0
WM-01664,7.67,47,0,6.3,18.93,42,1
WM-01665,4.89,19,3,3.9,3.8,58,0
WM-01666,3.82,14,0,5.4,3.89,64,0
WM-01667,8.63,23,3,7.8,4.33,58,0
WM-01668,5.95,31,6,3.9,2.04,78,0
WM-01669,8.32,23,6,3.3,0.72,70,0
WM-01670,2.84,24,2,5.3,5.69,47,0
WM-01671,5.13,39,4,2.6,1.15,48,0
WM-01672,1.0,25,5,2.4,38.79,47,1
WM-01673,3.22,35,2,4.7,38.1,71,1
WM-01674,6.27,57,8,3.5,31.92,67,0
WM-01675,5.67,39,5,4.3,1.09,60,0
WM-01676,34.52,18,4,4.6,19.87,68,0
WM-01677,7.53,119,4,6.0,1.05,39,0
WM-01678,6.79,27,3,5.7,6.89,53,0
WM-01679,5.66,29,6,3.9,1.37,49,0
WM-01680,7.33,25,5,2.8,4.97,66,0
WM-01681,16.54,41,6,5.3,15.97,56,0
WM-01682,17.37,46,7,7.8,9.11,41,0
WM-01683,7.95,27,3,8.1,11.45,55,0
WM-01684,15.07,80,3,3.5,17.02,68,0
WM-01685,19.14,32,5,2.6,2.8,74,0
WM-01686,10.49,110,0,9.5,2.42,76,0
WM-01687,5.7,34,3,2.8,5.62,80,0
WM-01688,2.26,59,4,8.4,7.61,55,0
WM-01689,1.78,43,2,4.1,0.94,51,0
WM-01690,14.45,45,6,4.9,2.69,47,0
WM-01691,4.1,63,6,3.4,1.52,83,0
WM-01692,13.45,86,3,4.3,15.56,76,0
WM-01693,8.6,20,1,4.7,2.68,44,0
WM-01694,11.83,26,7,6.8,4.96,58,0
WM-01695,1.17,14,2,4.8,4.58,68,0
WM-01696,3.89,31,2,6.3,27.39,76,0
WM-01697,33.99,30,3,7.5,1.16,54,0
WM-01698,8.32,51,2,7.5,5.57,32,0
WM-01699,4.58,62,3,6.9,2.28,50,0
WM-01700,3.05,27,4,4.7,5.62,64,0
WM-01701,1.02,28,1,5.8,12.97,69,0
WM-01702,18.96,25,3,9.4,1.21,67,0
WM-01703,3.71,46,5,6.5,5.43,48,1
WM-01704,7.52,97,1,7.7,21.15,65,0
WM-01705,9.11,118,4,3.3,60.0,68,0
WM-01706,10.54,18,3,7.8,14.93,62,0
WM-01707,4.5,68,1,3.7,8.01,50,0
WM-01708,10.91,62,3,7.5,1.07,47,0
WM-01709,6.27,15,8,8.2,3.77,40,0
WM-01710,33.09,34,0,4.1,0.85,38,1
WM-01711,3.76,9,4,4.3,7.24,45,0
WM-01712,13.62,9,4,5.4,1.69,60,1
WM-01713,15.0,32,5,6.0,2.94,30,0
WM-01714,9.97,15,2,5.9,0.19,56,0
WM-01715,7.52,34,2,3.4,1.0,58,0
WM-01716,10.27,35,1,7.7,6.07,59,0
WM-01717,1.05,33,3,4.8,6.32,64,0
WM-01718,14.23,55,6,3.2,1.52,47,0
WM-01719,15.42,26,4,2.0,4.89,63,0
WM-01720,9.25,78,3,2.7,15.0,45,0
WM-01721,2.46,49,4,8.0,8.21,60,0
WM-01722,10.91,14,5,4.6,2.17,48,0
WM-01723,9.43,26,2,6.0,2.5,35,0
WM-01724,18.81,74,2,6.3,3.94,75,0
WM-01725,18.94,63,4,3.5,27.96,76,0
WM-01726,17.95,26,3,6.3,10.22,38,0
WM-01727,6.1,108,5,2.0,14.82,59,0
WM-01728,29.55,30,2,2.1,8.43,44,0
WM-01729,32.09,4,3,4.8,1.04,72,0
WM-01730,3.92,37,3,6.6,4.53,64,0
WM-01731,13.71,19,3,8.3,4.49,57,0
WM-01732,4.46,14,2,7.3,3.47,84,0
WM-01733,4.28,37,5,4.3,2.76,48,0
WM-01734,2.42,19,0,6.4,4.79,49,0
WM-01735,6.11,42,4,6.1,5.71,57,0
WM-01736,13.91,27,2,1.2,10.23,61,0
WM-01737,13.45,29,3,5.4,6.84,64,0
WM-01738,11.17,38,4,5.9,22.33,43,0
WM-01739,7.66,11,6,5.7,23.69,36,0
WM-01740,47.67,60,2,7.6,2.71,56,0
WM-01741,1.97,38,0,4.8,2.28,85,0
WM-01742,5.06,10,4,3.2,7.63,70,0
WM-01743,8.2,37,6,5.1,0.64,32,0
WM-01744,5.14,4,4,6.8,3.12,53,0
WM-01745,8.94,36,4,2.6,3.95,68,0
WM-01746,21.36,35,3,5.3,2.07,28,0
WM-01747,2.14,31,3,4.4,5.41,64,0
WM-01748,10.65,23,3,7.0,2.67,64,0
WM-01749,16.89,45,6,7.3,36.18,63,0
WM-01750,18.25,14,1,8.6,3.58,50,0
WM-01751,8.88,93,5,7.2,16.42,69,0
WM-01752,7.68,71,3,8.2,5.64,69,0
WM-01753,1.86,65,4,8.4,1.62,61,0
WM-01754,7.35,53,2,8.0,1.38,78,0
WM-01755,26.8,22,5,5.8,56.74,57,1
WM-01756,5.87,62,1,6.4,1.42,37,0
WM-01757,14.39,25,4,6.6,56.72,64,1
WM-01758,2.52,20,0,3.5,4.12,43,0
WM-01759,17.93,36,0,5.1,1.32,67,0
WM-01760,3.37,57,0,7.8,2.03,55,0
WM-01761,12.4,21,3,4.4,2.29,66,0
WM-01762,1.17,38,5,5.9,8.91,44,0
WM-01763,8.46,22,4,3.6,2.46,54,0
WM-01764,12.28,53,3,6.0,35.42,28,0
WM-01765,5.24,46,4,2.1,3.29,53,0
WM-01766,1.01,49,4,4.1,1.35,77,0
WM-01767,3.74,34,3,5.8,25.88,56,0
WM-01768,4.89,20,3,3.8,13.61,57,0
WM-01769,3.62,134,2,5.2,1.22,63,0
WM-01770,2.77,26,2,7.4,2.05,72,1
WM-01771,3.71,20,2,6.1,2.79,58,0
WM-01772,4.45,72,6,7.3,5.77,70,0
WM-01773,1.76,84,3,3.9,2.16,28,0
WM-01774,15.0,21,4,6.4,1.82,68,0
WM-01775,11.6,72,2,1.7,1.54,53,0
WM-01776,15.54,42,0,6.8,1.52,48,0
WM-01777,3.84,54,1,6.5,4.28,69,0
WM-01778,5.94,63,4,5.9,0.27,57,1
WM-01779,45.42,16,2,8.7,1.94,51,0
WM-01780,6.99,19,1,3.2,3.01,65,0
WM-01781,9.67,33,4,6.9,1.78,56,1
WM-01782,9.69,43,7,6.6,3.71,54,0
WM-01783,15.61,36,3,6.9,8.78,76,0
WM-01784,7.67,37,1,7.0,9.19,63,0
WM-01785,5.9,59,4,5.1,4.71,59,0
WM-01786,5.87,151,0,3.3,21.47,68,0
WM-01787,8.99,18,1,7.1,0.51,40,0
WM-01788,13.23,78,3,4.7,2.1,66,0
WM-01789,1.96,20,2,1.6,2.38,54,1
WM-01790,8.55,34,0,4.2,1.58,48,0
WM-01791,2.93,37,5,6.6,4.44,61,0
WM-01792,3.1,56,5,8.8,0.56,55,0
WM-01793,19.9,36,3,8.5,1.42,62,0
WM-01794,4.78,110,5,3.1,2.56,56,0
WM-01795,6.77,35,0,3.6,31.46,57,0
WM-01796,3.28,25,0,3.6,16.85,72,1
WM-01797,2.7,76,4,3.5,2.21,50,0
WM-01798,4.82,26,3,6.2,15.88,53,1
WM-01799,22.27,27,0,5.7,2.58,37,0
WM-01800,2.95,53,6,5.9,39.07,75,0
WM-01801,13.29,55,0,3.9,4.38,30,0
WM-01802,3.89,11,3,4.6,4.04,85,0
WM-01803,16.75,12,0,5.5,13.32,62,0
WM-01804,21.64,29,3,7.0,6.78,46,0
WM-01805,10.49,14,3,5.2,15.65,73,0
WM-01806,25.24,16,2,8.9,2.21,40,1
WM-01807,44.26,137,1,3.0,0.38,51,0
WM-01808,5.81,31,2,1.9,4.4,43,0
WM-01809,9.33,25,4,5.6,1.37,55,0
WM-01810,9.25,45,4,4.7,57.6,49,1
WM-01811,6.81,51,2,8.5,6.13,56,1
WM-01812,7.65,32,4,4.1,60.0,44,1
WM-01813,6.35,79,3,4.4,6.51,39,1
WM-01814,5.54,151,5,1.2,0.6,69,0
WM-01815,2.67,20,4,5.1,0.84,57,0
WM-01816,9.54,41,2,3.6,5.43,57,0
WM-01817,3.32,19,1,4.5,1.83,66,0
WM-01818,5.03,21,3,3.9,10.8,65,0
WM-01819,4.41,16,2,2.3,6.37,58,1
WM-01820,4.12,18,0,5.1,11.37,45,0
WM-01821,15.09,15,2,2.7,1.18,46,0
WM-01822,32.09,49,2,5.1,2.25,81,0
WM-01823,2.02,8,4,3.4,14.59,65,0
WM-01824,1.51,17,3,8.5,1.29,49,0
WM-01825,1.0,19,6,4.8,1.14,74,0
WM-01826,9.57,50,4,4.3,10.36,38,0
WM-01827,2.17,61,0,6.1,13.99,69,0
WM-01828,13.97,10,1,5.6,2.41,51,0
WM-01829,9.34,19,3,6.2,0.85,54,0
WM-01830,1.1,58,4,4.8,14.31,54,0
WM-01831,4.41,74,3,6.7,2.02,77,0
WM-01832,5.19,25,1,4.7,2.99,48,0
WM-01833,3.68,11,4,6.1,3.22,32,0
WM-01834,4.31,27,5,6.0,4.3,57,0
WM-01835,23.77,60,7,3.8,29.3,64,0
WM-01836,5.4,92,2,2.9,2.26,82,0
WM-01837,10.62,42,3,4.8,3.33,58,0
WM-01838,1.93,61,5,6.6,12.04,73,0
WM-01839,2.18,10,2,8.9,2.82,34,0
WM-01840,21.77,68,3,4.8,2.34,55,1
WM-01841,5.14,65,2,7.2,12.13,41,0
WM-01842,1.78,109,3,7.2,9.12,57,0
WM-01843,2.53,6,3,9.9,8.84,52,0
WM-01844,6.4,52,0,4.5,21.03,68,1
WM-01845,4.1,45,3,5.3,1.56,49,0
WM-01846,13.23,18,1,6.1,6.13,53,1
WM-01847,2.52,10,3,4.8,30.67,47,0
WM-01848,3.91,36,4,8.4,1.64,67,0
WM-01849,5.84,20,3,7.6,12.66,73,1
WM-01850,2.45,128,0,5.9,6.16,52,0
WM-01851,3.6,88,4,6.4,12.53,53,0
WM-01852,7.22,17,2,8.1,1.56,60,0
WM-01853,9.54,33,1,4.0,60.0,50,1
WM-01854,6.92,53,5,3.9,1.68,56,0
WM-01855,4.94,62,4,5.5,1.78,52,0
WM-01856,5.05,109,4,7.5,15.74,59,0
WM-01857,12.89,126,1,7.6,6.73,42,0
WM-01858,2.16,66,0,7.3,7.66,56,0
WM-01859,16.34,21,3,8.7,0.88,77,0
WM-01860,10.35,105,7,7.1,2.05,60,0
WM-01861,11.38,57,3,7.9,6.52,56,0
WM-01862,4.98,14,4,3.4,5.3,49,0
WM-01863,6.95,9,3,2.4,2.86,59,0
WM-01864,8.54,109,3,6.2,0.76,59,0
WM-01865,2.68,112,3,5.4,0.75,48,0
WM-01866,10.22,135,3,7.2,3.04,59,0
WM-01867,11.99,50,4,6.6,10.87,74,0
WM-01868,14.36,19,3,2.4,11.51,79,0
WM-01869,8.71,48,3,2.1,8.44,53,1
WM-01870,17.26,40,2,5.2,8.47,53,0
WM-01871,1.0,51,6,5.8,20.25,55,0
WM-01872,5.61,29,5,3.4,5.39,74,0
WM-01873,13.29,52,2,4.7,12.07,40,1
WM-01874,8.72,52,2,1.9,2.42,54,1
WM-01875,2.73,11,0,4.8,3.13,44,1
WM-01876,14.21,21,2,7.2,0.9,77,0
WM-01877,21.91,6,4,6.1,2.02,68,0
WM-01878,27.87,24,5,7.1,0.91,53,0
WM-01879,10.15,20,2,5.2,6.52,66,0
WM-01880,7.83,89,2,6.2,4.16,71,0
WM-01881,6.87,42,2,4.6,2.77,39,0
WM-01882,8.95,72,1,3.3,2.04,64,1
WM-01883,1.8,64,3,7.6,2.84,66,0
WM-01884,8.85,30,3,3.8,6.0,58,1
WM-01885,13.05,28,2,2.4,3.07,72,0
WM-01886,7.51,51,3,6.1,4.4,85,0
WM-01887,5.47,64,3,7.8,0.54,71,0
WM-01888,5.66,28,3,6.9,0.86,57,0
WM-01889,5.29,27,3,2.9,3.86,65,0
WM-01890,9.36,56,1,3.5,7.29,44,0
WM-01891,7.56,17,1,5.1,6.83,33,0
WM-01892,2.55,90,5,6.2,2.36,38,0
WM-01893,5.22,18,8,8.4,2.12,71,0
WM-01894,4.0,54,3,5.0,18.62,74,0
WM-01895,7.87,56,3,6.0,23.92,45,0
WM-01896,3.19,12,0,7.9,0.49,54,0
WM-01897,3.57,35,5,4.9,0.93,45,0
WM-01898,6.24,16,3,5.3,6.92,51,1
WM-01899,24.85,53,7,8.6,0.73,69,0
WM-01900,5.3,38,2,7.7,8.78,46,1
WM-01901,6.35,69,3,4.0,9.73,45,0
WM-01902,1.19,8,4,4.2,3.44,78,0
WM-01903,26.93,33,6,6.8,26.91,67,1
WM-01904,1.25,79,3,2.1,1.79,54,0
WM-01905,8.7,20,0,4.7,10.9,70,0
WM-01906,2.7,63,2,5.3,13.89,69,1
WM-01907,74.24,65,2,7.6,1.72,61,0
WM-01908,11.0,19,3,2.7,8.64,54,0
WM-01909,5.38,33,4,5.4,3.34,53,0
WM-01910,11.01,40,1,2.0,48.66,53,1
WM-01911,7.58,42,8,8.5,5.74,52,0
WM-01912,5.43,27,8,7.7,2.76,85,0
WM-01913,24.81,42,2,3.8,3.93,59,0
WM-01914,1.99,43,0,6.5,1.41,76,0
WM-01915,23.75,55,1,2.1,1.21,66,0
WM-01916,1.73,35,3,7.8,9.09,32,0
WM-01917,3.22,94,5,4.4,18.77,47,0
WM-01918,10.85,44,3,7.0,1.76,82,0
WM-01919,6.73,21,6,6.9,9.07,44,0
WM-01920,3.94,60,1,3.0,6.86,40,0
WM-01921,13.21,46,7,3.4,0.6,45,0
WM-01922,42.74,9,7,5.4,7.17,77,0
WM-01923,1.31,46,3,2.4,8.85,51,0
WM-01924,1.92,66,3,6.8,17.71,85,0
WM-01925,2.1,22,3,8.3,3.45,60,1
WM-01926,12.93,46,0,6.5,60.0,51,1
WM-01927,1.0,34,2,4.0,0.65,49,0
WM-01928,2.62,125,1,5.6,4.22,74,0
WM-01929,36.03,176,5,4.6,6.15,56,0
WM-01930,29.46,17,4,6.8,11.11,78,0
WM-01931,29.64,27,5,7.8,50.1,61,0
WM-01932,20.1,20,4,4.4,4.29,57,0
WM-01933,1.7,43,3,6.0,0.93,76,0
WM-01934,7.23,79,2,5.2,2.2,57,0
WM-01935,5.97,99,5,5.1,60.0,58,1
WM-01936,8.09,26,1,2.5,0.32,66,0
WM-01937,17.61,15,2,5.0,10.13,85,0
WM-01938,2.71,13,1,7.0,0.49,52,0
WM-01939,19.31,19,2,8.1,10.3,46,0
WM-01940,13.99,47,2,8.1,8.9,66,0
WM-01941,5.16,39,4,8.0,11.88,64,0
WM-01942,3.12,13,1,6.0,1.41,54,0
WM-01943,29.15,48,0,4.7,4.36,66,0
WM-01944,4.7,51,3,4.1,2.82,69,0
WM-01945,3.1,16,4,4.9,0.45,65,0
WM-01946,1.56,78,4,3.3,7.14,53,0
WM-01947,8.28,40,4,3.5,40.6,46,0
WM-01948,5.25,21,3,6.2,0.73,64,0
WM-01949,44.34,38,0,5.6,3.77,67,0
WM-01950,6.52,24,4,6.1,3.78,56,0
WM-01951,4.42,31,3,8.1,1.6,45,0
WM-01952,53.17,12,7,2.3,12.82,47,0
WM-01953,9.07,22,4,7.4,28.11,62,0
WM-01954,8.62,24,3,7.2,3.69,45,0
WM-01955,1.0,76,3,2.6,1.81,56,0
WM-01956,8.9,50,4,9.3,10.5,54,0
WM-01957,24.65,59,2,1.6,1.83,50,1
WM-01958,4.63,40,1,4.3,0.92,60,0
WM-01959,15.95,89,3,7.8,1.15,61,0
WM-01960,2.88,41,2,7.4,3.41,71,0
WM-01961,2.14,14,2,2.1,9.86,75,0
WM-01962,10.47,28,4,4.7,1.76,50,0
WM-01963,6.38,35,4,6.9,2.44,67,0
WM-01964,24.49,62,6,5.5,11.53,55,1
WM-01965,4.87,8,1,7.4,0.8,85,0
WM-01966,4.01,29,5,7.4,0.84,73,0
WM-01967,5.01,25,3,5.1,3.45,75,0
WM-01968,8.24,56,5,5.2,1.96,54,0
WM-01969,13.62,17,3,2.8,2.02,56,0
WM-01970,3.65,52,0,2.8,1.72,36,1
WM-01971,13.29,66,3,8.5,4.64,62,0
WM-01972,12.67,63,0,3.8,1.27,62,0
WM-01973,2.7,25,6,7.2,1.79,44,0
WM-01974,5.94,90,4,9.3,1.43,62,0
WM-01975,8.25,75,3,2.0,5.01,62,0
WM-01976,9.48,23,4,8.4,0.67,43,0
WM-01977,5.45,60,0,3.6,1.36,45,1
WM-01978,4.24,43,3,3.8,25.1,43,0
WM-01979,1.87,16,5,4.9,6.32,44,0
WM-01980,11.41,13,5,5.2,7.75,37,0
WM-01981,10.83,147,2,2.7,8.25,60,1
WM-01982,2.38,26,4,7.4,19.08,58,0
WM-01983,4.56,34,7,5.0,2.3,74,0
WM-01984,1.0,21,1,3.8,5.02,63,0
WM-01985,2.89,50,4,9.4,13.03,72,0
WM-01986,3.08,15,1,2.0,5.81,55,0
WM-01987,2.17,13,5,6.2,8.9,43,0
WM-01988,4.17,65,8,7.3,3.69,61,0
WM-01989,2.17,8,3,4.2,0.63,56,0
WM-01990,44.89,12,8,1.6,6.59,77,0
WM-01991,3.85,16,2,6.5,10.47,64,0
WM-01992,14.36,35,2,3.5,3.05,67,0
WM-01993,11.73,33,5,3.2,1.62,70,0
WM-01994,1.16,27,7,3.1,11.68,57,0
WM-01995,21.02,24,0,6.5,43.73,64,0
WM-01996,1.48,14,4,6.1,0.61,61,0
WM-01997,2.73,34,3,3.9,0.69,47,0
WM-01998,3.59,98,3,2.8,0.62,80,0
WM-01999,2.88,20,0,8.8,9.01,41,0
WM-02000,13.19,30,7,3.2,5.56,61,0
WM-02001,4.96,37,2,3.6,5.13,82,0
WM-02002,10.41,61,3,6.9,5.25,66,0
WM-02003,24.12,22,0,3.1,11.97,33,1
WM-02004,4.56,79,2,7.3,9.49,84,0
WM-02005,4.93,35,3,8.0,3.36,53,0
WM-02006,3.26,31,2,6.9,2.52,85,0
WM-02007,4.66,128,2,6.3,2.0,55,0
WM-02008,3.85,86,4,2.8,7.39,75,1
WM-02009,2.64,63,3,7.3,5.66,59,0
WM-02010,9.13,90,6,7.5,0.65,82,0
WM-02011,17.37,43,1,6.0,1.13,41,0
WM-02012,1.0,22,4,8.2,3.18,71,1
WM-02013,7.7,81,5,3.6,2.83,61,0
WM-02014,4.42,35,7,6.2,1.04,61,0
WM-02015,9.46,42,2,3.8,1.07,59,0
WM-02016,3.24,5,4,5.7,8.75,51,0
WM-02017,9.98,26,2,2.3,15.53,44,0
WM-02018,29.63,18,4,4.1,3.57,51,1
WM-02019,13.33,13,1,5.8,16.7,43,0
WM-02020,8.06,14,5,2.5,0.62,59,0
WM-02021,4.85,30,3,5.6,3.22,70,0
WM-02022,2.91,86,3,9.4,1.07,77,0
WM-02023,14.65,23,5,6.2,2.26,34,0
WM-02024,3.98,52,7,5.2,1.78,45,0
WM-02025,1.95,27,7,3.4,2.09,44,0
WM-02026,7.34,5,3,2.2,5.09,66,0
WM-02027,4.21,34,8,6.1,2.96,74,0
WM-02028,12.97,52,5,2.6,4.1,28,0
WM-02029,7.72,64,5,7.7,3.25,50,0
WM-02030,5.1,12,6,3.8,24.44,46,0
WM-02031,5.18,32,7,4.4,14.88,54,0
WM-02032,21.93,18,4,6.7,3.29,53,0
WM-02033,10.97,16,4,2.0,3.56,62,0
WM-02034,7.23,28,6,8.5,0.76,59,1
WM-02035,1.78,10,4,5.3,21.51,54,1
WM-02036,16.24,105,0,7.7,2.95,45,0
WM-02037,3.55,32,1,5.9,1.66,55,0
WM-02038,12.21,31,4,5.0,1.25,75,1
WM-02039,10.6,16,3,6.7,16.07,52,0
WM-02040,7.63,43,2,4.1,1.94,63,0
WM-02041,4.7,68,5,2.7,1.7,28,0
WM-02042,9.99,29,3,3.1,60.0,72,1
WM-02043,2.87,76,2,6.3,1.65,62,1
WM-02044,8.36,16,4,9.5,3.08,51,0
WM-02045,8.57,61,3,6.7,10.64,70,0
WM-02046,8.06,15,4,6.2,4.43,58,1
WM-02047,3.71,81,1,2.0,1.93,30,1
WM-02048,19.82,31,2,6.7,10.11,37,0
WM-02049,34.55,21,4,4.4,2.24,62,0
WM-02050,4.6,22,5,2.3,2.78,58,0
WM-02051,20.62,37,4,5.7,16.16,73,0
WM-02052,4.53,96,3,6.5,3.24,33,0
WM-02053,2.29,95,4,5.4,16.12,56,1
WM-02054,12.71,24,3,2.3,1.03,46,0
WM-02055,15.93,36,2,9.4,4.9,51,0
WM-02056,3.09,23,4,3.6,1.63,54,0
WM-02057,10.15,46,8,7.3,1.91,57,0
WM-02058,31.74,21,2,5.7,0.51,73,0
WM-02059,4.9,14,4,3.2,3.2,64,0
WM-02060,2.95,115,2,3.0,18.99,72,0
WM-02061,9.57,46,4,7.1,7.07,42,0
WM-02062,17.12,80,1,7.7,4.69,43,0
WM-02063,1.32,39,3,4.0,2.07,72,0
WM-02064,2.89,24,2,4.3,0.64,60,0
WM-02065,22.14,40,3,5.9,2.16,48,0
WM-02066,1.1,14,2,5.7,4.88,70,0
WM-02067,16.88,31,1,5.1,7.04,45,1
WM-02068,30.38,53,3,4.9,3.29,45,0
WM-02069,3.36,28,2,5.3,0.9,73,0
WM-02070,5.57,40,5,6.5,3.45,58,0
WM-02071,8.86,19,2,8.0,8.95,54,0
WM-02072,7.34,36,4,6.3,3.59,66,0
WM-02073,3.71,69,0,7.3,6.51,40,0
WM-02074,7.15,11,4,5.7,6.04,60,0
WM-02075,6.8,36,0,7.2,0.26,79,0
WM-02076,1.15,45,2,2.5,3.3,74,0
WM-02077,5.48,97,0,2.4,4.98,58,1
WM-02078,12.1,19,1,5.4,4.73,45,0
WM-02079,3.7,20,2,4.9,11.83,84,0
WM-02080,11.35,35,7,4.2,1.15,54,0
WM-02081,3.17,214,4,2.6,9.62,51,0
WM-02082,7.32,45,4,2.0,0.4,33,0
WM-02083,10.55,58,3,9.1,24.17,70,0
WM-02084,4.55,15,4,5.1,5.26,76,0
WM-02085,1.0,12,6,5.0,5.24,58,0
WM-02086,5.54,59,6,7.1,0.48,73,0
WM-02087,8.2,19,0,8.1,4.49,76,1
WM-02088,5.88,24,5,6.5,8.48,58,0
WM-02089,1.56,24,1,4.4,3.75,38,1
WM-02090,4.93,15,5,5.6,0.54,70,0
WM-02091,4.89,10,1,8.3,15.73,66,0
WM-02092,5.17,24,3,2.9,5.56,48,0
WM-02093,7.32,16,4,5.7,7.66,61,0
WM-02094,10.03,32,6,4.9,1.12,57,0
WM-02095,12.27,33,5,1.6,4.87,51,0
WM-02096,5.95,21,5,2.7,26.13,67,0
WM-02097,3.68,9,3,7.3,8.3,60,0
WM-02098,7.33,112,6,6.4,3.18,45,0
WM-02099,3.24,71,4,4.6,4.09,69,0
WM-02100,4.2,11,5,7.1,1.44,37,0
WM-02101,13.55,32,6,2.2,0.49,64,0
WM-02102,1.0,42,7,8.0,1.59,59,0
WM-02103,21.92,27,4,5.3,5.48,63,0
WM-02104,8.63,54,3,1.6,3.03,49,0
WM-02105,15.45,33,3,8.1,11.85,70,0
WM-02106,5.54,31,4,2.1,6.88,41,0
WM-02107,4.37,30,0,3.9,8.45,73,0
WM-02108,8.31,179,6,5.7,0.54,45,1
WM-02109,11.64,38,1,1.6,17.83,65,1
WM-02110,1.36,25,6,6.8,9.29,43,0
WM-02111,19.1,14,4,3.2,3.09,55,0
WM-02112,30.01,26,4,9.8,11.03,34,0
WM-02113,9.38,56,0,3.7,2.45,79,1
WM-02114,9.97,13,5,3.9,14.88,55,0
WM-02115,6.2,119,2,4.1,0.42,60,0
WM-02116,5.09,45,4,5.2,14.63,41,1
WM-02117,28.35,12,0,3.8,6.12,80,0
WM-02118,27.78,48,5,8.1,2.44,44,0
WM-02119,19.98,48,2,3.2,2.65,56,0
WM-02120,10.89,23,5,5.6,3.0,51,0
WM-02121,5.34,35,0,8.1,5.23,43,0
WM-02122,1.36,51,4,4.2,2.16,50,0
WM-02123,9.73,52,0,9.0,1.05,52,0
WM-02124,5.18,53,0,2.5,11.96,64,0
WM-02125,13.06,28,4,4.7,1.71,65,0
WM-02126,6.48,27,4,6.6,60.0,64,0
WM-02127,3.15,29,0,7.2,2.34,53,0
WM-02128,2.08,76,3,3.7,4.72,58,0
WM-02129,4.81,16,1,2.9,3.82,43,0
WM-02130,2.47,87,2,3.1,0.25,58,0
WM-02131,4.29,39,3,3.9,11.03,59,0
WM-02132,62.09,31,6,6.1,8.33,68,0
WM-02133,4.81,22,2,3.6,1.62,76,0
WM-02134,4.52,79,4,5.3,7.92,72,0
WM-02135,5.18,49,2,7.0,0.66,62,1
WM-02136,19.26,15,1,8.7,15.27,70,0
WM-02137,44.2,37,4,5.1,8.31,52,0
